id,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,actual_supplier,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble,supplier_name,location,is_returnable,supplier_id,
2426,LD19121301,6345297050,ROUND,0.7,D,VS1,VG,EX,EX,FNT,,5.56,5.51,3.57,64.4,56,NON,GIA,MED to THK,100%,Not brown,Not green,Not milky,Laxmi,,-51.50%,1984,2833.61,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTIxMzAx,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/c73a830b-51ee-45a4-8653-1c05ab8ec31a.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19121301.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2427,LD19122261,1348332381,PEAR,1,D,VS1,-,EX,EX,MED,Blue,8.87,5.67,3.35,59.2,61,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,,-48.60%,3899,3898.53,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/371453f5-323e-4a0c-8987-1d7f0f6993c9.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19122261.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2428,LD20031816,7358231666,ROUND,0.62,F,SI1,EX,EX,EX,NON,,5.42,5.46,3.4,62.6,57,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,-26.00%,1458,2351.35,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9jZXJ0aWZpZWRzdG9uZS5pbmZvL3ZpZXdlci92aXNpb24zNjAuaHRtbD9kPUxEMjAwMzE4MTY=,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/3fca855b-2709-4236-ba89-bc05aa4961c7.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7358231666.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2429,200500-GB,1343235871,ROUND,0.8,I,VS1,EX,EX,VG,NON,,5.97,5.94,3.64,61.1,59,NON,GIA,MED to STK,100%,,,,Vaishali Gems,,-27.33%,2086,2607.04,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/361d9105-0735-4d35-834e-c55999501720.jpg,TRUE,,,,HK,Y,0f73b5bb-6b58-4f06-964b-d20097ee9d3b
2430,59310-GCW,2201306209,ROUND,0.6,E,SI2,VG,VG,VG,STG,Blue,5.32,5.27,3.41,64.4,57,NON,GIA,THN to THK,,,,,Vaishali Gems,,-50.00%,810,1350,,,,TRUE,,,,HK,Y,0f73b5bb-6b58-4f06-964b-d20097ee9d3b
2431,HK1437182,5201898976,ROUND,0.5,J,I1,VG,VG,VG,NON,,5.04,5.08,3.18,62.8,55,None,GIA,MED to THK,100%,,,Not milky,Hari Krishna,,-33.21%,498,995.1,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/bfde200a-df3e-4a51-b323-7b843ff70ebf.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5201898976.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
2432,HK1435326,6203898436,ROUND,0.5,K,SI1,EX,EX,EX,NON,,5.14,5.11,3.08,60.1,61,NON,GIA,THN to STK,100%,,,Not milky,Hari Krishna,,-40.26%,598,1195,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/5bb3855b-4c06-4847-9b4f-a4a6e1d15995.jpg,,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
2433,HK1435449,6352224332,ROUND,0.5,K,VS2,EX,EX,EX,NON,,5.08,5.1,3.15,61.8,55,None,GIA,STK,100%,,,Not milky,Hari Krishna,,-38.14%,649,1297.12,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/3bede1dd-0d51-4346-88c1-f94bba2a587e.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352224332.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
2434,569-76-A,7353169700,ROUND,0.3,F,VVS2,EX,EX,EX,NON,,4.3,4.31,2.69,62.5,56,None,GIA,MED,100%,,,,Paladiya Brothers & co,,-27.59%,530,1765.43,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7353169700.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
2435,HK1435516,7343728886,ROUND,0.5,K,VS1,VG,EX,VG,NON,,4.97,4.99,3.17,63.6,57,None,GIA,MED to THK,100%,,,Not milky,Hari Krishna,,-45.24%,578,1155.16,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/5795c188-96ad-4ca6-921d-0a12f6435daf.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7343728886.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
2436,LD20023514,1349992471,ROUND,0.46,H,VVS2,VG,EX,VG,NON,,4.83,4.8,3.08,63.8,58,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,,-30.05%,770,1674.07,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/99ebbe43-78fc-484b-9492-2b07a38bf8f6.jpg,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2437,HK1372663,6342486645,ROUND,0.5,K,VVS1,EX,EX,EX,FNT,,5.09,5.12,3.11,61,58,None,GIA,THN to STK,100%,,,Not milky,Hari Krishna,,-42.45%,663,1326.16,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/79e5260d-10ca-465e-8938-82227e4e3bfa.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6342486645.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
2438,LD20023438,2347990518,ROUND,0.2,E,VS1,EX,EX,EX,FNT,,3.76,3.74,2.35,62.7,56,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,3.00%,267,1334.45,,,,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2439,LD20024438,2347993511,ROUND,0.2,E,VVS2,EX,EX,EX,NON,,3.78,3.76,2.34,62.2,58,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,8.00%,311,1553.95,,,,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2440,HK1435522,7353228529,ROUND,0.5,K,VS1,EX,EX,EX,FNT,,5.07,5.09,3.11,61.3,59,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,,-38.40%,646,1292.08,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly94cmF5LnVuaXF1ZWdlbXMuaW4vZGV0LmFzcHg/U3RvbmVJZD0xMjEwNjAtMTAx,32,https://nivoda-images.s3.eu-west-2.amazonaws.com/93714fd7-72d1-43de-b4f4-8808d7cfca1f.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7353228529.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
2441,LD20023949,2344995447,ROUND,0.26,D,VS1,EX,EX,EX,NON,,4.1,4.07,2.56,62.8,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,11.00%,431,1658.23,,,,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2442,LD19044224,6321598047,PEAR,0.51,D,VVS1,-,VG,VG,FNT,,6.73,4.49,2.78,61.9,58,None,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Laxmi,,-50.00%,923,1808.82,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MDQ0MjI0,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/3e24fe58-2b41-4ac6-8b78-6c6b38904895.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6321598047.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2443,LD19100671,1333841528,ROUND,0.25,E,VVS1,EX,EX,EX,FNT,,4.05,4.07,2.52,62.2,56,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,12.00%,464,1855.96,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/faced92a-dcca-49e8-9e16-27cd2cc88fb4.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1333841528.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2444,QP10450017924,2356158095,ROUND,0.7,D,VVS2,EX,EX,EX,NON,,5.62,5.66,3.56,63.1,56,None,GIA,MED to STK,100%,,,,China Star ,,-37.79%,2723,3889.69,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/bb9da27e-1a19-4fec-8756-30f0db2d9620.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356158095.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
2445,RLD19077735,6335417021,MARQUISE,1.52,D,VVS2,-,EX,EX,MED,Blue,12.08,6.02,3.6,59.9,61,NON,GIA,THK,100%,Not brown,Not green,Not milky,Laxmi,,-42.00%,10994,7232.68,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/88246a24-90d5-448d-a890-f159ea923e54.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19077735.pdf,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
2446,LD20024310,2346993010,ROUND,0.25,D,VS1,EX,EX,EX,NON,,4.04,4.03,2.53,62.7,56,NON,GIA,MED,100%,Not brown,Not green,Not milky,Laxmi,,11.00%,416,1662.84,,,,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2447,LD20025404,2358037197,MARQUISE,0.9,D,VS2,-,EX,VG,NON,,9.2,5.05,3.27,64.7,57,NON,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Laxmi,,-37.56%,3110,3456.04,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/897cc394-a3a0-4ef8-a98f-94674a553d29.jpg,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2448,LD20023901,6341989996,ROUND,0.53,I,VVS2,EX,EX,EX,NON,,5.16,5.19,3.22,62.1,57,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,-41.00%,937,1767.6,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/6ca52ae5-b247-47de-87d1-85124e8019b4.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6341989996.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2449,LD19078024,2334424769,OVAL,0.5,H,VVS1,-,VG,VG,NON,,6.19,4.63,2.86,61.8,59,None,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,,-41.20%,765,1530,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MDc4MDI0,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/a25a1962-67a7-40ca-b067-c09bd7716990.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2334424769.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2450,LD20024323,6345992665,ROUND,0.25,E,VS1,EX,VG,EX,NON,,4.03,4.02,2.52,62.6,56,NON,GIA,THN to MED,100%,Not brown,Not green,Not milky,Laxmi,,-2.00%,371,1482.16,,,,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2451,TS04026084848,2356183873,ROUND,0.3,D,VVS2,VG,EX,EX,NON,,4.19,4.21,2.69,64,58,None,GIA,STK to THK,100%,,,,China Star ,,-47.53%,439,1464.23,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356183873.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
2452,HK1325417,7346027625,ROUND,0.5,D,SI1,VG,EX,VG,NON,,5.03,4.98,3.2,64,58,NON,GIA,MED to STK,100%,,,Not milky,Hari Krishna,,-52.23%,842,1684.32,,,,https://diamanti.s3.amazonaws.com/certificates/7346027625.jpg,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
2453,LD19126358,7348451023,ROUND,0.26,E,VS2,EX,EX,EX,NON,,4.1,4.08,2.5,61.3,59,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,2.00%,399,1533.23,,,,https://www.laxmidiamond.com/certifiedstone/certificate/LD19126358.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2454,LD20023419,1349992000,ROUND,0.25,E,VVS1,EX,EX,EX,NON,,4.06,4.03,2.5,61.8,58,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,19.00%,491,1964.52,,,,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2455,LD20024779,5356004277,ROUND,0.5,F,VS1,EX,EX,VG,NON,,5.09,5.05,3.14,61.9,58,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,-39.05%,1158,2315.16,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/b582da6d-4401-4ed0-bd9d-931dc88eabe1.jpg,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2456,G440-139652,2356247036,ROUND,0.6,K,SI2,EX,EX,EX,NON,,5.41,5.43,3.36,62,56,None,GIA,MED to STK,85%,Not brown,,,Shivam Jewels,,-38.00%,700,1166,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/66fe58fe-efca-4056-8c5e-bd274435ac68.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356247036.pdf,,,,IN,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
2457,LD19100831,1339872952,PEAR,0.7,D,VVS2,-,EX,VG,NON,,7.7,4.81,3.09,64.2,55,NON,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Laxmi,,-44.00%,1848,2640.4,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTAwODMx,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/05a56b47-1cdb-4410-883f-a6f295c27ecd.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19100831.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2458,G440-138946,2357189281,ROUND,0.5,K,SI1,EX,EX,EX,FNT,,5.04,5.08,3.15,62.3,57,None,GIA,MED to STK,85%,Not brown,,,Shivam Jewels,,-36.32%,635,1269.92,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357189281.pdf,,,,IN,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
2459,LD20024600,7356004347,ROUND,0.26,E,VVS1,EX,EX,EX,NON,,4.08,4.07,2.53,62.1,57,NON,GIA,MED to STK,100%,Light Brown,Not green,Not milky,Laxmi,,11.00%,477,1835.92,,,,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2460,LD20024622,1357023279,OVAL,0.8,I,SI1,-,VG,EX,FNT,,7.36,5.11,3.27,63.9,60,NON,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Laxmi,,-25.00%,1538,1921.88,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c70e4e17-961e-47b9-859d-0b2eca55579b.jpg,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2461,CU06630206541,1328331711,ROUND,0.42,I,VS2,EX,EX,EX,FNT,,4.77,4.8,2.99,62.5,58,None,GIA,MED to STK,,,,,China Star ,,-44.22%,475,1131.24,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1328331711.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
2462,HK1435277,6345683593,ROUND,0.5,J,SI2,VG,EX,VG,NON,,4.98,5.01,3.21,64.2,58,None,GIA,MED to STK,100%,,,Not milky,Hari Krishna,,-48.80%,542,1084.1,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/1f7eb9c3-3b1f-44b5-9ebf-f6f8969265da.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6345683593.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
2463,LD20018908,6342770645,ROUND,0.65,E,VS2,EX,EX,EX,FNT,,5.54,5.51,3.44,62.2,57,NON,GIA,STK,100%,Not brown,Not green,Not milky,Laxmi,,-30.00%,1679,2583,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/78db1ff4-49d6-4e6e-813d-28948343e642.jpg,https://certifiedstone.info/certificate/LD20018908.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2464,LD20031494,2354219948,ROUND,0.31,E,VVS1,EX,EX,EX,NON,,4.36,4.39,2.67,60.9,59,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,-31.00%,586,1890.77,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9jZXJ0aWZpZWRzdG9uZS5pbmZvL3ZpZXdlci92aXNpb24zNjAuaHRtbD9kPUxEMjAwMzE0OTQ=,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/6bdd41db-8a5a-4566-95d0-96c0b6510562.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2354219948.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2465,AND12112,1349856338,ROUND,0.5,F,VVS2,G,VG,VG,NON,,5.03,5.09,3.03,59.8,61,None,GIA,STK to VTK,100%,,,,AN Diamonds,,-54.10%,925,1850.1,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1349856338.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
2466,AND13123,6351284560,ROUND,0.57,F,VS2,EX,EX,EX,NON,,5.27,5.31,3.33,62.9,56,None,GIA,MED to STK,,,,,AN Diamonds,,-37.10%,1249,2192.05,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351284560.pdf,,,,IN,N,be33883a-4788-4e7c-be7a-60c088cfb705
2467,LL07778538430,1338983152,ROUND,0.4,I,VS2,EX,EX,EX,FNT,,4.7,4.73,2.94,62.3,58,None,GIA,MED to STK,100%,,,Not milky,China Star ,,-45.10%,447,1118.1,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1338983152.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
2468,HK1435332,6345683970,ROUND,0.5,J,SI1,EX,EX,EX,NON,,5.13,5.1,3.13,61.1,58,NON,GIA,MED to STK,100%,,,Not milky,Hari Krishna,,-35.77%,737,1473.12,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9kaWFtYW50aS5zMy5hbWF6b25hd3MuY29tL3ZpZGVvL1Zpc2lvbjM2MC5odG1sP2Q9SEsxNDM1MzMy,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/245d7ef0-b9ab-4258-8631-72c980783964.jpg,,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
2469,LD19124563,6341419274,ROUND,0.23,D,VVS1,EX,EX,EX,NON,,3.93,3.9,2.45,62.5,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,13.00%,433,1881.91,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c89dde7e-c692-45b0-a384-9de2b29b8b7b.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19124563.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2470,LD19127431,5343468025,ROUND,0.3,D,VS1,VG,VG,GD,NON,,4.3,4.28,2.61,60.9,60,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,,-46.50%,415,1384,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/3654bd10-f6e6-4bcb-b4de-44b48f67d5e3.jpg,https://certifiedstone.info/certificate/LD19127431.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2471,LD19127942,7348486040,ROUND,0.26,D,VS2,EX,EX,EX,NON,,4.09,4.12,2.5,61,60,None,GIA,THN to STK,100%,Not brown,Not green,Not milky,Laxmi,,9.00%,424,1630.46,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7348486040.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2472,LD20027670,2357088583,ROUND,0.46,F,VS2,EX,EX,EX,FNT,,5.03,5.04,3,59.6,59,None,GIA,MED,100%,Not brown,Not green,Not milky,Laxmi,,-21.50%,897,1949.22,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/1dbee3bd-a63f-4e8a-bc74-65e25227f40c.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357088583.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2473,JF16897675303,1343510624,ROUND,0.32,I,IF,EX,EX,EX,MED,Blue,4.39,4.41,2.74,62.3,57,None,GIA,MED,100%,,,,China Star ,,-52.42%,350,1092.94,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1343510624.pdf,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
2474,LD19124561,3345419566,ROUND,0.26,D,VS2,EX,EX,EX,NON,,4.11,4.08,2.54,61.9,58,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,9.00%,424,1630.46,,,,https://www.laxmidiamond.com/certifiedstone/certificate/LD19124561.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2475,LD20017880,6345723743,ROUND,0.24,F,VVS2,EX,VG,EX,NON,,4.03,4.01,2.51,62.4,56,NON,GIA,THN to MED,100%,Not brown,Not green,Not milky,Laxmi,,-4.00%,387,1613.04,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/88cf60eb-f460-4ac3-b869-b09747fd2376.jpg,https://certifiedstone.info/certificate/LD20017880.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2476,LD20018012,1345722020,ROUND,0.26,D,VS1,EX,EX,EX,FNT,,4.12,4.1,2.55,61.9,57,NON,GIA,MED,100%,Not brown,Not green,Not milky,Laxmi,,-0.01%,391,1505.31,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/69f50da8-fb58-40f6-a9bc-17962c8d395a.jpg,https://certifiedstone.info/certificate/LD20018012.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2477,LD20031818,7356232449,ROUND,0.63,F,VS2,EX,EX,EX,MED,Blue,5.45,5.48,3.42,62.6,56,None,GIA,MED to STK,100%,Light Brown,Not green,Not milky,Laxmi,,-42.00%,1273,2021.3,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9jZXJ0aWZpZWRzdG9uZS5pbmZvL3ZpZXdlci92aXNpb24zNjAuaHRtbD9kPUxEMjAwMzE4MTg=,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/7a62df2e-2b88-4eb3-9675-5af7ee2543bc.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7356232449.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2478,LD20031752,6351222852,ROUND,0.33,F,VS1,EX,EX,EX,NON,,4.48,4.49,2.72,60.7,61,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,-35.00%,480,1455.91,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9jZXJ0aWZpZWRzdG9uZS5pbmZvL3ZpZXdlci92aXNpb24zNjAuaHRtbD9kPUxEMjAwMzE3NTI=,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/df658b91-100f-42c4-97ac-ecc17cc07734.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6351222852.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2479,DI04138015885,1343683681,ROUND,0.41,D,SI1,VG,EX,VG,NON,,4.61,4.65,2.97,64.2,57,None,GIA,THN to THK,,,,,China Star ,,-45.56%,543,1325.29,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/1e047fe1-7fc9-4875-90fe-fefb0e1a8b96.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1343683681.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
2480,AT17020976791,1345034516,ROUND,0.5,K,VS1,EX,EX,EX,FNT,,5.15,5.17,3.1,60.1,61,None,GIA,MED to STK,100%,,,,China Star ,,-44.00%,590,1180,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1345034516.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
2481,LD20031958,7351233081,ROUND,0.5,I,VS1,EX,EX,EX,NON,,5.12,5.16,3.15,61.2,59,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,-37.00%,912,1824,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9jZXJ0aWZpZWRzdG9uZS5pbmZvL3ZpZXdlci92aXNpb24zNjAuaHRtbD9kPUxEMjAwMzE5NTg=,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/50895aeb-c21a-43c6-820f-a0651f345178.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7351233081.pdf,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
2482,LD20032145,1353233408,ROUND,0.35,D,VS1,EX,EX,EX,NON,,4.53,4.54,2.78,61.3,59,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,-28.00%,635,1813.71,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9jZXJ0aWZpZWRzdG9uZS5pbmZvL3ZpZXdlci92aXNpb24zNjAuaHRtbD9kPUxEMjAwMzIxNDU=,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/9b6be05d-e6c9-4514-b220-de56d1f81ce3.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1353233408.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
2483,F489-122761,7346055370,ROUND,0.7,E,SI1,EX,EX,EX,FNT,,5.63,5.68,3.55,62.7,58,None,GIA,MED to STK,85%,Not brown,,,Shivam Jewels,,-46.79%,1603,2290.69,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/26f09266-720d-4e3a-9e3b-b70c6e6b3f94.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7346055370.pdf,,,,HK,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
2484,G424-136228,2356004175,ROUND,0.55,E,VS2,EX,EX,EX,NON,,5.25,5.28,3.26,61.9,54,None,GIA,MED,100%,Not brown,,,Shivam Jewels,,-33.00%,1360,2472.31,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/d338738f-7e4a-40ad-994f-d2edfb3c5f84.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2356004175.pdf,,,,IN,N,30e7f681-ab85-4b0e-b046-c4b9abd2ef1e
2485,428E-254-A,2346775215,ROUND,0.36,D,VVS2,EX,EX,EX,FNT,,4.55,4.57,2.82,61.7,57,None,GIA,MED to STK,100%,,,,Paladiya Brothers & co,,-26.04%,722,2006.31,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2346775215.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
